,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
174,saltsea chronicles,null,null,User,null,null,null
175,honkai star rail,PC,IGN,Critic,"With stellar storytelling and satisfying progression that offer dozens of hours of content that newcomers and hardcore players can enjoy, Honkai: Star Rail is a free-to-play RPG that might hook you for months – without making you feel like you have to pay.","May 9, 2023",80
176,honkai star rail,PC,IGN France,Critic,"It's hard not to fall for the charms of Honkai: Star Rail. The storyline, even if it draws on Japanese anime clichés, is extremely rich, populated by sparkling characters and written with a great deal of humor. The gameplay is addictive and extremely clever, and the monetization knows how to take a back seat to the gameplay experience. A real success story.","Oct 9, 2023",80
177,honkai star rail,PC,Yorn-fake,User,"Wonderful,relaxing,chilly,i can't describe how great it is. You may think it is a boring turn-base game? Try and change your mind!","Nov 22, 2023",6.5
178,honkai star rail,PC,hog_rider_654,User,very good gameplay,"Oct 17, 2023",10
179,redraptor,PlayStation 5,Video Chums,Critic,There are better indie shoot 'em ups out there for sure but if you simply want a quick fix then you can't go wrong with RedRaptor.,"Oct 25, 2023",60
180,redraptor,null,null,User,null,null,null
181,word space,null,null,Critic,null,null,tbd
182,word space,null,null,User,null,null,null
183,united assault world war 2,null,null,Critic,null,null,tbd
184,united assault world war 2,null,null,User,null,null,tbd
185,wild card football,PlayStation 5,Shacknews,Critic,"Look at Wild Card Football as a late-round NFL draft pick that dramatically overachieves on the field. People likely didn't expect much from it, but what they have now is a pleasant surprise.","Oct 9, 2023",72
186,wild card football,PlayStation 5,PlayStation Universe,Critic,If there is one word I could use to sum up Wild Card Football it would be Potential. It's a lot of fun and with some refinements it could be a very compelling annual must have for fans of the sport.,"Oct 16, 2023",75
187,wild card football,PlayStation 5,sandratp,User,"Great game, have a lot of fun playing it!!","Oct 12, 2023",8.3
188,wild card football,PlayStation 5,dylanquero,User,I have been surprised by the design of the game. I strongly recommend it!,"Oct 12, 2023",9
189,corruption political simulator strategy,null,null,Critic,null,null,tbd
190,corruption political simulator strategy,null,null,User,null,null,null
191,blinnk and the vacuum of space,PlayStation 5,Video Chums,Critic,"Although it's very laidback and simple, BLINNK and the Vacuum of Space might be a good game for younguns who prefer things slow.","Oct 4, 2023",60
192,blinnk and the vacuum of space,null,null,User,null,null,null
193,corruption political simulator strategy,null,null,Critic,null,null,tbd
194,corruption political simulator strategy,null,null,User,null,null,null
195,angry birds vr isle of pigs,PC,Road to VR,Critic,"Angry Birds VR: The Isle of Pigs proves that Angry Birds just works in VR, replete with it's topsy-turvy structures and little piggy fiends now fully realized in 3D. The game's shooting mechanic is extremely intuitive, and variably difficult levels provide a satisfying 2-3 hours of pig-shooting gameplay. There's clearly room to grow with more enemy types and birdbrained ammo still yet to come, although as it stands now, it totally captures the 'pure' Angry Birds experience.","Feb 10, 2019",79
196,angry birds vr isle of pigs,PC,TheSixthAxis,Critic,"Angry Birds VR: Isle of Pigs is a lot of fun. It works exactly as you'd hope in VR, and the game world is pretty to look at even as you're toppling the horribly capitalist pigs and their snotty structures. The level editor is an excellent addition, though there's no online sharing at the moment. Even without that, it's still a fun game to play and should keep you occupied for a few hours.","Dec 15, 2019",80
197,angry birds vr isle of pigs,null,null,User,null,null,4.8
198,angry birds vr isle of pigs,null,null,User,null,null,null
199,angry birds vr isle of pigs,null,null,User,null,null,null
200,wild card football,PlayStation 5,Shacknews,Critic,"Look at Wild Card Football as a late-round NFL draft pick that dramatically overachieves on the field. People likely didn't expect much from it, but what they have now is a pleasant surprise.","Oct 9, 2023",72
201,wild card football,PlayStation 5,PlayStation Universe,Critic,If there is one word I could use to sum up Wild Card Football it would be Potential. It's a lot of fun and with some refinements it could be a very compelling annual must have for fans of the sport.,"Oct 16, 2023",75
202,wild card football,PlayStation 5,sandratp,User,"Great game, have a lot of fun playing it!!","Oct 12, 2023",8.3
203,wild card football,PlayStation 5,dylanquero,User,I have been surprised by the design of the game. I strongly recommend it!,"Oct 12, 2023",9
204,roblox,Xbox One,ICXM,Critic,I can't see how a completely stripped-down and buggy experience will appeal to anyone.,"Jan 27, 2016",10
205,roblox,Xbox One,MajdhUdjIf,User,[SPOILER ALERT: This review contains spoilers.],"Dec 13, 2023",4.7
206,mage and monsters,null,null,Critic,null,null,tbd
207,mage and monsters,null,null,User,null,null,null
208,two lane,null,null,Critic,null,null,tbd
209,two lane,null,null,User,null,null,null
210,builder simulator,Xbox One,TheXboxHub,Critic,"There’s no doubt that Builder Simulator is a true sim game; the creativity and imagination are where the game really sings. With all the tools at your disposal, it’ll be up to you to make of it what you will.","Oct 30, 2023",70
211,builder simulator,null,null,User,null,null,null
212,go all out,null,null,Critic,null,null,tbd
213,go all out,null,null,User,null,null,null
214,sunshine manor,PC,Hey Poor Player,Critic,"While I had a lot of fun reviewing Sunshine Manor, I don’t feel it quite lived up to the promise of 8-bit survival horror. There are moments of it, certainly, but they’re few and far between. That said, the gameplay is well balanced, and you’ll do a lot of puzzle-platforming in the diverse dungeons. If nothing else, the game kept innovating and showing creativity, which I respect. And though I do have some unanswered questions about the plot, it seems clear the game is going to get a sequel at some future point. If you’re a fan of retro and want something different, I’d definitely check Sunshine Manor out.","Nov 7, 2021",80
215,sunshine manor,null,null,User,null,null,null
216,sword art online last recollection,PlayStation 5,The Games Machine,Critic,"Sword Art Online: Last Recollection, has a good track record and an interesting, little communicated and evocative context in game design. In the end I ended up with a single player and a multiplayer, with a non-recurring effect in the Alcun mode of living with one another, presenting a mess that is not particularly effective. The bottom line is that it is only possible to distinguish between the two, but it is only subtle.","Nov 28, 2023",65
217,sword art online last recollection,null,null,User,null,null,null
218,international basketball,null,null,Critic,null,null,tbd
219,international basketball,null,null,User,null,null,null
220,pirates on target,Xbox Series X,TheXboxHub,Critic,"Pirates on Target is a budget puzzler that doesn’t aim high, but hits the bullseye in terms of smart, elegant brainteasers. While it might lure you in with easier geometric challenges, there’s always an absolute beast of a puzzle just around the corn-arrrr.","Nov 12, 2023",70
221,pirates on target,null,null,User,null,null,null
222,fantasy tower defense,null,null,Critic,null,null,tbd
223,fantasy tower defense,null,null,User,null,null,null
224,steampunk voyage,null,null,Critic,null,null,tbd
225,steampunk voyage,null,null,User,null,null,null
226,aquarium land,Xbox One,TheXboxHub,Critic,"Aquarium Land is a management sim where the management is done with a single button, which should be overly simplistic but turns out to be endlessly addictive. But the bugs are a bad aftertaste to a fantastic seafood platter.","Oct 18, 2023",70
