,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
135,final fantasy iv pixel remaster,PC,malicemaniacman,User,"This is were the series tends to be more user friendly for the modern gamer, or inclined. This pixel remaster is quite faithful with a few improvements for quality of life. I would strongly recommend starting the series here. There is also a 3d remake which is voice acted in some areas if that is more your speed. Definitely give this one a try.","Sep 11, 2021",10
136,beyond enemy lines remastered edition,Xbox One,TheXboxHub,Critic,"After playing Beyond Enemy Lines - Remastered Edition on the Xbox for more hours than it deserves, we feel shell-shocked. If it worked, which it doesn’t, it would still be magnitudes of awful thanks to a misunderstanding of what a stealth game is. It could at least have the courtesy of being forgiving when it’s bombarding you with bugs and bad decisions, but no - it keeps kicking you while you’re down and then tosses you to the start to experience it all again.","Mar 17, 2021",10
137,beyond enemy lines remastered edition,null,null,User,null,null,null
138,teslagrad remastered,Nintendo Switch,Pure Nintendo,Critic,Teslagrad Remastered heightens and celebrates everything that made the original 2D puzzle platformer special in a way that has ported expertly to the Switch without losing any of the charm or magic.,"May 16, 2023",95
139,teslagrad remastered,null,null,User,null,null,null
140,final fantasy iii pixel remaster,PC,Gamer Escape,Critic,"The biggest impediment to recommending these games to others is just the fact that, well… in many ways they are slight things. None of these games are terribly long if you know what you’re doing, nor are they tremendously difficult. The stories are not super compelling on their own. They are little games in a way, and they are definitely aged. But if you loved these games before, these remasters are perfect for what they’re trying to do. They’re charming. They feel like a sudden rush of nostalgia not because they’re exactly the games you remember, but the rare form of remaster that does add some stuff on top while still preserving all of the spirit and intent perfectly. And if you’ve never played these games but want to understand why people loved them so much, these are the perfect way to try them out.","Aug 4, 2021",79
141,final fantasy iii pixel remaster,PC,Gfinity,Critic,"So what we're left with is a slightly uneven collection. The core material is still brilliant, made exponentially more so with the stellar soundtracks and built-in music player, but you'll be a bit disappointed if you were hoping for anything other than the core material.","Aug 4, 2021",80
142,final fantasy iii pixel remaster,PC,LastResource,User,worth it and glad to play ti this game again. so much memories and nostalgia within this second game in the series.,"Jan 13, 2023",5.4
143,final fantasy iii pixel remaster,PC,davygravy93,User,"A very good remaster of Final Fantasy 3, yes it does have some minor flaws but I would still argue that this is the definitive version since it adds some much needed quality of life changes that make the experience much more enjoyable that it was before.

There are a few changes to gameplay the most obvious being the auto battle feature which makes the encounter rate much less of a pain, there's now a run function when not in the overworld, omni directional movement, phoenix downs are much more common, secret passages now have subtle visual clues, and the dungeons now have an optional map you can use.

The visuals are very well done, I know many enjoyed the DS version but I think this pixel remaster is a much more elegant solution than the ds versions big ugly polygons. The sprites, levels, and attack effects have all been remade from the ground up but surprisingly it all meshes together evenly, nothing feels out of place..............well except for one incredibly obvious flaw. The text format. As many others have said the text that is used for dialogue looks horrible compared to everything else and what's worse is that they already use a better text format for damage calculation so there's literally no reason for it to look this bad.

I think it goes without saying that the re orchestrated music sounds fantastic and was my primary reason for buying this game. Nobuo Uematsu oversaw the music and it shows, every track has the level of quality you would expect from his work and in my opinion elevates the atmosphere of FF3 much higher than it was. This is also highly subjective but I think eternal wind is the standout track and possibly the best overworld theme in the entire series.

The story and characters wont blow you away, its a very basic light vs dark story with all the fantasy tropes you would expect **** from the famicom era. That being said the plot gets the job done, it never draws anything out more than it needs to so the pacing is relatively quick in that regard but this has the drawback of never allowing you to get attached to the characters you meet since they pop in and out of the adventure so quickly.

Pros:
+remastered music sounds amazing
+pixelated visuals pays homage to original style but isnt afraid to improve things like the water effects
+auto battle and other QOL changes make playing the game a breeze
Cons:
-terrible looking font looks terrible
-game is incredibly easy with exception of a few bosses","Jul 30, 2021",10
144,final fantasy v pixel remaster,PC,Gaming Age,Critic,"The remaster effects are really well done, and I can’t overstate that fact enough. It also helps that Final Fantasy V is an excellent Final Fantasy entry in general, and one that tends to be overlooked in North America due to the lack of an original SNES release. So if you’ve never played it before, or haven’t pulled the trigger on one of these Pixel Remaster releases yet, then I’d urge you to give Final Fantasy V a try, you won’t be disappointed.","Dec 2, 2021",82
145,final fantasy v pixel remaster,PC,IGN Adria,Critic,"The fourth and sixth instalments are most often cited as the highlights of the 2D series, while five was always considered a weird Japanese game with a job system that few have played. However, from today's point of view, especially after playing the great Pixel Remaster version, I can say that Final Fantasy V is perhaps the purest classic JRPG experience in the series and a collection of all the best ideas from the 2D era. If you like this series and the genre in general, don’t skip on this one. Thank me later!","Jan 19, 2022",80
146,final fantasy v pixel remaster,null,null,User,null,null,7.5
147,final fantasy v pixel remaster,null,null,User,null,null,null
148,final fantasy v pixel remaster,null,null,User,null,null,null
149,royal roads portal,Xbox One,TheXboxHub,Critic,"We’ve hate-played games before, but hate is a strong word in the case of Royal Roads 3. It’s more that we persisted in a state of bored disbelief. Surely something interesting is going to happen. Surely we’re going to end up somewhere less brown, rather than more. It’s almost impressive that no, it makes no attempt to do anything of the sort.","Oct 22, 2023",40
150,royal roads portal,null,null,User,null,null,null
151,i am an air traffic controller airport hero haneda 2022,Nintendo Switch,Digitally Downloaded,Critic,"I am an Air Traffic Controller – Airport Hero Haneda is a simple, straightforward and clean simulation game, with a healthy hit of challenge and some delightful presentational qualities for the target audience (people that like airports and plains). It’s an incredible niche game and, without a doubt, most people will look at it and wonder what the appeal is. The tiny audience that will click with it, however, will absolutely love it.","Feb 14, 2023",80
152,i am an air traffic controller airport hero haneda 2022,null,null,User,null,null,null
153,final fantasy pixel remaster,PC,Siliconera,Critic,"I like the original Final Fantasy, but I honestly haven’t touched it since the PlayStation release. I have tried to pick it up here and there, but find myself getting bored of the grind and the pace. The auto-battle injects so much energy into it that I couldn’t put the game down. Combined with the visuals and music, I just wanted to spend every minute playing Final Fantasy Pixel Remaster. It’s an excitement I haven’t felt for the original Final Fantasy in decades, and I hope the other entries capture the same feeling.","Aug 8, 2021",80
