,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
156,kraken odyssey,null,null,Critic,null,null,tbd
157,kraken odyssey,null,null,User,null,null,null
158,yatzi,null,null,Critic,null,null,tbd
159,yatzi,null,null,User,null,null,null
160,demon lord reincarnation,null,null,Critic,null,null,tbd
161,demon lord reincarnation,null,null,User,null,null,null
162,criss cross,null,null,Critic,null,null,tbd
163,criss cross,null,null,User,null,null,null
164,steamworld build,PC,Shacknews,Critic,"Ultimately, SteamWorld Build was a lot of what I like about the original IP and city simulations. It smartly mixes concepts from throughout the SteamWorld series into your management such as mining and monster control. Between overseeing the mines below and the town above, you’ll have a lot on your plate trying to make sure all the robots are happy and safe as you dig deeper and deeper to find the tech you need to escape the planet. That said, it’s a good blend, fit to please anyone who likes SteamWorld and city builders alike. Make sure your robots are oiled and happy and they’ll gladly venture into the unknown where mysterious discoveries await in this unique city sim.","Nov 28, 2023",74
165,steamworld build,null,null,User,null,null,7.6
166,steamworld build,null,null,User,null,null,null
167,santas chimney quest,null,null,Critic,null,null,tbd
168,santas chimney quest,null,null,User,null,null,null
169,rush rally origins,Nintendo Switch,Switch Player,Critic,"Rush Rally Origins demands a place in your Switch starting line-up. It’s second only to its Rush Rally counterpart, and is far and away the best racing game to release on the Switch in the last couple of years.","Sep 29, 2021",77
170,rush rally origins,Nintendo Switch,Nintendo Life,Critic,"All in all, Rush Rally Origins is a great little rally game if you keep your expectations of the graphics in check. From a gameplay perspective, it’s more than capable, and offers improvements over the original game in spades. Despite the easy vehicle handling, the game is nevertheless challenging with smart AI and strict time trial targets (which we’re told will be slightly altered in a patch, along with various other tweaks to visuals and performance), and is perfect if you’re after a fun, easygoing arcade driving experience.","Aug 18, 2021",70
171,rush rally origins,Nintendo Switch,DKbabalee,User,"Bro, I feel dumb, buying games like dirt and wrc on the PS4 and switch as well, this game is the best rally game I've played. It's top down, but the car mechanics are on par with the best of them. Budget price. Top shelf gameplay. My favorite racer on the switch right now.","Dec 9, 2021",7.3
172,rush rally origins,Nintendo Switch,sixlink,User,"Alot of game for the budget price, but this is no budget game.
There's surprisingly great depth to gameplay, once you start scratching the surface and upgrade your cars.
This is a welcome intermission, dare we expect rush rally 4,it's amazing to see how far the developer(one guy) has pushed rush rally 3  since launch.
I'm sure he'll offer his continued support to this latest iteration.","Aug 30, 2021",8
173,zomborg,null,null,Critic,null,null,tbd
174,zomborg,null,null,User,null,null,7.0
175,zomborg,null,null,User,null,null,null
176,reydllom,null,null,Critic,null,null,tbd
177,reydllom,null,null,User,null,null,null
178,car parking and car driving simulator 2024,null,null,Critic,null,null,tbd
179,car parking and car driving simulator 2024,null,null,User,null,null,null
180,big adventure trip to europe 5,null,null,Critic,null,null,tbd
181,big adventure trip to europe 5,null,null,User,null,null,null
182,revenge of the ronin,null,null,Critic,null,null,tbd
183,revenge of the ronin,null,null,User,null,null,null
184,ark survival ascended,PlayStation 5,Gamereactor UK,Critic,"If you haven't played Ark before, I don't think you'll be disappointed when picking it up now. For fans of the original like myself, the biggest downside about Ark: Survival Ascended may be that buying this game is basically becoming a required investment if you want to keep enjoying Ark. Because as I understand it, Studio Wildcard is working actively to phase out the original game, having already shut down its official servers. This leaves players with no option but to upgrade. However, after overcoming the hurdle of paying again for a rework, there's not much holding you back from enjoying a prettier and better version of an already highly likeable game.","Dec 17, 2023",80
185,ark survival ascended,PlayStation 5,Mxr7,User,"في تغييرات كثيره عن اللعبه الاصليه في فوق الاربعين اضافه في الاسندد فوقها في ومودات   للكونسل ما عاد في قلتشات كثيره زي قبل   وان 
  شاء الله كل خريطه ماب بيكون فيها  ديناصور جديد والجرافيك لا يعلى عليه","Dec 3, 2023",4.9
186,pinball m,PlayStation 5,Gaming Nexus,Critic,"Bringing a new, adult spin to Zen Studios' winning pinball formula, Pinball M does enough new thing to differentiate itself from the Pinball FX mothership.  Bringing a strong opening selection of tables and many ways to interact with them, Pinball M feels like the start of something new and mysterious. I can't wait to see where it goes next.","Dec 3, 2023",76
187,pinball m,null,null,User,null,null,null
188,truck and logistics simulator,Nintendo Switch,Pure Nintendo,Critic,"It’s a niche genre on consoles, but as someone who’s intrigued that the Switch is getting titles formerly limited to the PC, I’m growing as a fan. The feeling of accomplishment and satisfaction from a job well done is real, and I can have more success thanks to the elimination of some of the complexities. I’ve enjoyed my time with Truck and Logistics simulator, and only wish it had more options ready for its $39.99 launch.","Jun 29, 2020",80
189,truck and logistics simulator,Nintendo Switch,LeithalAU,User,"Just from the title this screams fun right? Well I was honestly very hesitant to pick this up but after being convinced by the dev. To try it out, I was honestly surprised at how detailed this game is. There are a large number of vehicles to choose from, missions to complete and once you master the controls of driving, the game draws you in and you just have to keep playing to figure out each vehicle’s unique controls and how adding in the weight of your cargo effects how the vehicle drives on and off road.

What struck me most about this game is the planning and execution of each mission. You start off in a warehouse and get in a loader to put boulders into a dump truck before making the delivery on the road. Other off road missions include driving a forklift (without a license!) It is the kind of thing that white collar people like me live for, to be able to play around in this environment without any of the danger of real world consequences. A little glitch with this is when loading cargo on if you do accidentally do it lopsided or oddly placed, the game will auto-fix it. It takes a little of the challenge away of having to fix this yourself and try and drive.

There are a wide range of vehicles to choose from (over 20 I believe) and while the mechanics are essentially the same, each vehicle has its own individual way of handling. This took me about three quarters of my time was figuring out weight distribution and balancing the vehicle on the road through different terrains and environments. Usually in a simulator game like this it is not as detailed as this game is. There is a real world element feel to this that sets it apart from anything else in the same genre. The game also does a really surprising thing and lets you unlock games rather quickly. There are no long slogs here trying to unlock more vehicles resulting in less **** required. While this doesn’t reduce the amount of time you spend with the game necessarily, it does provide a more satisfying experience that will propel and motivate you onto the next delivery to earn the money required.

Camera wise this game offers two viewpoints, one internal and one external camera that are easy to manipulate in tight spaces when you need both with a larger vehicle. Going hand in hand with this is the detailed graphics that show the love and effort that have gone into this game. The internal of each vehicle looks scarily realistic and help create the illusion of manning the trucks. What was a little lacking was the traffic externally, now we are in stage 3 lockdown at the moment so there are less cars on the world IRL, however to make this game a little more challenging I would have appreciated some more traffic, particularly in the city to help it feel a little close to real world.

When it comes to open world, you use your GPS navigation system to travel to your destination. You can veer away from this and it will find an alternate route if you want to take a bit longer. Long missions do rake in more cash but will take more of your gameplay time. I found a good mix up of timed missions helped keep the gameplay feeling fresh easing out the repetition.

As a simulator this game provided me with everything that I was expecting and then exceeded them. The smooth transitions from warehouse to road to giving players an open world to drive around was seamless and helped create an immersive experience. The game works with keyboard and mouse and spectacularly if you have a controller connected, I found the Xbox Elite Series 2 a great controller for this experience. If you are looking for the most realistic sim out there for trucks, this is definitely the game to play.","Aug 13, 2020",7.0
