Author,Timestamp,Comment,Article
JuanTamad16,"14 November, 2023","""Colossal Order CEO Mariina Hallikainen said the studio’s goal is to release the editor “as soon as possible”, but expects it will take a couple of months to get into “a shape where we can release it”. “We don’t have a concrete timeline yet as we don’t want to make promises we can’t keep,” Hallikai...
See more",cities-skylines-2-dev-delays-mod-support-slows-down-patch-releases-updates-console-release-date
TunnahA,"14 November, 2023","This is gonna end up as another game that came out like shit but the devs felt really-really-bad and worked so-so-hard to make good, and they get tons of kudos for putting in the work vs..what ?
I'm afraid it'll become a new sort of norm for allowing the release of unfinished games - as long as they...
See more",cities-skylines-2-dev-delays-mod-support-slows-down-patch-releases-updates-console-release-date
DynamicDelta,"14 November, 2023",Yikes,cities-skylines-2-dev-delays-mod-support-slows-down-patch-releases-updates-console-release-date
Lallorna,"13 November, 2023","When you can afford them. Don’t let these sales and FOMO push you into buying things you don’t need if you can’t afford them, just because they’re on sale.
If the boogie documentary was any lesson, that should be one of them. Take care of yourselves, you don’t need to buy something to feel normal.",best-time-to-buy-video-games
Whyyougonnacry4,"13 November, 2023",Everyday...but if you're looking to save money then during the holiday season.,best-time-to-buy-video-games
NigKev73,"15 November, 2023",People can buy what ever their Hearts desire. No one should tell you not to buy nothing cause you can't afford it. Buy it and enjoy it. Don't let no one tell you different. It's a free country.,best-time-to-buy-video-games
millipuss,"19 November, 2023","It'd be a lot more helpful if this article listed the dates for all the PC game sales from Steam, GOG, Epic, Green Man, etc.
I mean, it's easy enough to google, but this article seems to want to help people with things like that, yet doesn't.",best-time-to-buy-video-games
samdelonggames,"13 November, 2023",The Time to Buy A Video Games. Proof read guys,best-time-to-buy-video-games
RhythmKW,"13 November, 2023",I really enjoyed Raji and would like to play more from that developer in the future. There is talent all over the world. I'd love to see more developers getting help to bring their games to a world audience. ,inside-playstations-big-push-into-indias-burgeoning-gaming-market
AHarmlessTroll,"13 November, 2023","They're years late to something Microsoft has been doing. MS has Brazil on lock too, so that's a combined population of about 1.7 billion with 100's of millions of them being potential gamers/customers. Microsoft's advantage in cloud puts them out ahead in the long term, even if current numbers don...
See more",inside-playstations-big-push-into-indias-burgeoning-gaming-market
Mad_Commander,"14 November, 2023","I always find different culture produce really different esthetics when it comes to art, so I'm looking forward to seeing what comes out of this.",inside-playstations-big-push-into-indias-burgeoning-gaming-market
giles77,"13 November, 2023","See MS, this is how you get into territories without trying to buy your way in like you've been trying to do in the Japanese market for years.
Take note Phil.",inside-playstations-big-push-into-indias-burgeoning-gaming-market
gamingdevil800,"13 November, 2023","It's a good idea tapping into these markets, already the China Hero project has some really interesting games announced. Daba Land Of Water Scar, Lost Soul Aside and The God Slayer look very good. ",inside-playstations-big-push-into-indias-burgeoning-gaming-market
X_Zero-gamer,"13 November, 2023","""exploding Indian game market"" i don't know about that, from the streams i've seen of india, (jaystreazy) streamed his adventures in mumbai/delhi and other cities and while yeah sure there a thriving economy there and people are buying things but there is a lot of poverty in india. everybody there ...
See more",inside-playstations-big-push-into-indias-burgeoning-gaming-market
Irish_Hoodlum,"13 November, 2023","I am all for people from India using every tech toy possible.  I just want it to happen so that when someone's device in India is not working, they have to call customer service.  I'd put down a game and pay to hear it...Lets see how much ""Hi, I'm Steve"" in an accent can help you.  You will know da...
See more",inside-playstations-big-push-into-indias-burgeoning-gaming-market
MastaC420247,"13 November, 2023",I like Indian food. Some Rainbow trout with a side of hominy was never so good.,inside-playstations-big-push-into-indias-burgeoning-gaming-market
Yahoodotcom123,"13 November, 2023","Not sure if this news excites me. I am from a software background and I know for sure that India never cares about quality work. If you are looking for cheap labor, then India is the place for you. If you want quality, especially in the software department, I would stay away from India. Ubisoft gav...
See more",inside-playstations-big-push-into-indias-burgeoning-gaming-market
tomc878,"13 November, 2023","Can anyone tell me if they will make high quality games? Will they make Alan wake 2s or modern warfare 3s? (Sorry, had too) 
But will they make gaas trash or high quality single player gems, will a lot of their rich culture built in? With the amount of people in India it’s crazy to think they won’t ...
See more",inside-playstations-big-push-into-indias-burgeoning-gaming-market
dts15,"13 November, 2023","Interesting part about this is how hard it can be to get a console on India. They can help them make the games but not help them be able to play them. The taxes for importing them are wild and they are expected then to pay more when they make comparatively less. Maybe sort that out so they don’t ha...
See more",inside-playstations-big-push-into-indias-burgeoning-gaming-market
TheGreenJerk,"13 November, 2023",After browsing this article I'm waiting for Microsoft to announce its intentions to acquire India. ,inside-playstations-big-push-into-indias-burgeoning-gaming-market
Simulatedrobz,"14 November, 2023",Patiently waiting for 'Why Did You Redeem?!' simulator 🙏,inside-playstations-big-push-into-indias-burgeoning-gaming-market
PollytheGoalie,"14 November, 2023",It's nice to see a company that want to better the industry instead of consolidating it.  ,inside-playstations-big-push-into-indias-burgeoning-gaming-market
thexer1995,"13 November, 2023","Sony is losing the American market which makes up the vast majority of their sales... And pivots to India 😂
You can't make this up....
No surprise Sony is collaborating with China though",inside-playstations-big-push-into-indias-burgeoning-gaming-market
UntoldLegend1,"14 November, 2023",In the future you'll get spam calls from India saying your V-bucks are locked and you need to verify your account to unlock them or else your account will get deleted. ,inside-playstations-big-push-into-indias-burgeoning-gaming-market
dorfy_435,"13 November, 2023",That’s a lot of PlayStations. ,inside-playstations-big-push-into-indias-burgeoning-gaming-market
Legend_of_Link27,"13 November, 2023",India needs all the help they can get. So many people suffering there,inside-playstations-big-push-into-indias-burgeoning-gaming-market
nondisclosed,"13 November, 2023","ahahahah
Sony will be outsourcing its games to india soon enough it seems.",inside-playstations-big-push-into-indias-burgeoning-gaming-market
Romstars,"13 November, 2023","This is insane.
The United States' Gaming industry is worth over 100 billion dollars in 2023 yet India's isn't even 1% of that and they have 5x the population.
I'll never complain about any video games again, lol.",inside-playstations-big-push-into-indias-burgeoning-gaming-market
shtpst1,"16 November, 2023",can the next spiderman game have a bollywood dance at the end please,inside-playstations-big-push-into-indias-burgeoning-gaming-market
ANUBISZER0,"13 November, 2023",First space now games. I see you India. 👀 ,inside-playstations-big-push-into-indias-burgeoning-gaming-market
PocketLoot,"14 November, 2023",If their games are anything like Bollywoood. Expect Crazy weird awesomeness.,inside-playstations-big-push-into-indias-burgeoning-gaming-market
nondisclosed,"13 November, 2023",ehehehe tech support calls will be funny AF.,inside-playstations-big-push-into-indias-burgeoning-gaming-market
giles77,"13 November, 2023","They sure had foresight alright, to handicap an entire generation of games on their own platform. As we've been seeing most recently and will continue to see until next gen and MS doesn't do it again.
They learned nothing from the start of the Xbox one gen and RROD 360 fiasco it seems.
It's OK, Phil ...
See more",inside-playstations-big-push-into-indias-burgeoning-gaming-market
Biasio123,"13 November, 2023",Jo,inside-playstations-big-push-into-indias-burgeoning-gaming-market
NairbYeldarb,"13 November, 2023",I'm really glad they aren't shying away from blood this time.  Nerfing Sephiroth's attack on the Shinra building in Remake was a huge negative blow to the experience for me.   ,final-fantasy-7-rebirth-rating-reveals-pools-of-blood-deep-cleavage-and-a-clue-to-aeriths-fate
xSEINFELDx,"13 November, 2023",Deep Cleavage AND Pools of Blood?  2 of the best 1990s bands in my opinion,final-fantasy-7-rebirth-rating-reveals-pools-of-blood-deep-cleavage-and-a-clue-to-aeriths-fate
TAGibby4,"13 November, 2023","""Deep cleavage"" ",final-fantasy-7-rebirth-rating-reveals-pools-of-blood-deep-cleavage-and-a-clue-to-aeriths-fate
Assburgers,"13 November, 2023","I love that Final Fantasy is getting more and more mature in its themes. I don't care about the nudity but I'm always glad to see a bit of blood in their games because otherwise it just takes me out of the immersion, quite frankly.",final-fantasy-7-rebirth-rating-reveals-pools-of-blood-deep-cleavage-and-a-clue-to-aeriths-fate
Thribs,"13 November, 2023","Deep Cleavage. A rating every One Piece episode has. :)
The fate of Aerith? You mean the thing IGN spoils everytime you load the homepage? ",final-fantasy-7-rebirth-rating-reveals-pools-of-blood-deep-cleavage-and-a-clue-to-aeriths-fate
JimStabsPeople,"13 November, 2023",I will now buy your game.,final-fantasy-7-rebirth-rating-reveals-pools-of-blood-deep-cleavage-and-a-clue-to-aeriths-fate
tenken8,"13 November, 2023","[Time stops]
[Hear a heartbeat echoing. Duh-duh. Duh-duh.]
[Camera pans to Aerith's bow in her hair untangling with the Holy Materia falling out]
See more",final-fantasy-7-rebirth-rating-reveals-pools-of-blood-deep-cleavage-and-a-clue-to-aeriths-fate
Cyndrus,"13 November, 2023",Yes. Just like the last game. Did you people somehow not see Scarlet?,final-fantasy-7-rebirth-rating-reveals-pools-of-blood-deep-cleavage-and-a-clue-to-aeriths-fate
stigz,"13 November, 2023","‘‘Deep cleavage’ as part of a female character’s revealing outfit’…just say Tifa, we all know it’s Tifa. And the ESRB could have just said ‘it’s cuz of Tifa’ and we all would have filled in the blanks, no details required ",final-fantasy-7-rebirth-rating-reveals-pools-of-blood-deep-cleavage-and-a-clue-to-aeriths-fate
